label,class,ASC,ASS,ASF,LAT,TC,SC,HSC,HSD,HSS,HSV
03-01-03-01-02-02-01,happy,-0.11563989110250486,1.8870220700438298,0.2058822827477211,0.14804323304951875,1.8418402275564882,6572.856549266374,3253.29816147303,0.19133084400363104,0.7876907519196058,0.09707895300881081
03-01-03-02-01-01-01,happy,0.25940652893208205,1.621744196380176,0.21958946449337682,-0.15633905791472832,1.857691189653736,6256.9340611869575,2176.002812582313,0.19948067161427535,0.7756216855084361,0.07062749840017753
03-01-03-02-01-02-01,happy,-0.5229666525813572,1.4287183250780977,0.1560127527145539,-0.16761085412319474,1.8169032087553092,4920.6355124727725,1967.1854588803442,0.18315375085755323,0.7792807675352812,0.06475407147165699
03-01-03-02-02-01-01,happy,-0.24542306193429528,1.7008341503328237,0.1360700616038041,-0.03763066432997889,1.9825168353743474,5408.886104526221,2960.0250142016766,0.21743739956394384,0.7870726078594278,0.08653109003963022
03-01-03-02-02-02-01,happy,0.10245010749151207,1.65347309691798,0.20752081442198653,0.11023185911973805,1.9048104394908825,5975.434811670601,2646.5961271973633,0.20408008263425945,0.7418828674309788,0.11728233310714026
03-01-04-01-01-01-01,sad,0.20530592421597693,1.5671067309678768,0.3236062135498953,-0.9098742665178063,1.791640245299171,5743.634374574284,2157.171748518708,0.19080994272107712,0.828061527769291,0.06837895670397916
03-01-04-01-01-02-01,sad,0.027754068481919254,1.698082503442913,0.2641630216107779,-0.7546415834685601,1.7215853913701222,6269.202028231438,2982.1794761023953,0.1917594229706716,0.8499015720122214,0.10680056511778832
03-01-04-01-02-01-01,sad,0.5985293409854517,1.4832868556295322,0.42116525292708007,-1.0677165345219348,1.612509387011233,5537.616599575496,3195.2570093924905,0.18810034411255222,0.8426029872932049,0.14235652156001452
03-01-04-01-02-02-01,sad,0.47790419789353766,1.6799910092321397,0.3421634090225918,-0.23414525253420973,1.5692316381958344,6371.333265108609,3521.6894586464346,0.17835661774629946,0.82691099107137,0.13872907535254675
03-01-04-02-01-01-01,sad,-0.4139547794027642,1.6467532718491302,0.24342268668324307,-0.8798375273582323,1.9024544727353847,6151.114504053752,2695.021528486912,0.16932709765134069,0.8399406222073396,0.060620667103672234
03-01-04-02-01-02-01,sad,0.5272491776010232,1.5882872987265453,0.34303570874472405,-0.08811030323118683,1.9497892994942518,6137.126645879053,2113.577527216168,0.17624610854989026,0.8051936673862145,0.06147082301232324
03-01-04-02-02-01-01,sad,0.4237260043930077,1.6220449268145958,0.30942318378194533,0.0690897007444062,1.9042884984145576,6139.996074309339,2137.0708026669904,0.17439528805519236,0.7818017251362852,0.09752320784661596
03-01-04-02-02-02-01,sad,0.4655452249025991,1.5981198902042162,0.2977766287204584,-0.08023568919591707,1.8382681181131781,6575.753742238528,2440.743044352994,0.20110618219633672,0.7623798342904665,0.11821925759337705
03-01-05-01-01-01-01,angry,0.41247551161260354,1.5380115139368378,0.25512937351592274,-0.023191662661933767,2.0324876085446806,5878.974868901283,3086.5023970467714,0.20208218231189212,0.7989265475342564,0.07464992876988559
03-01-05-01-01-02-01,angry,0.40813393741373405,1.4493605375812508,0.2156525628607909,-0.9529686394805699,1.9210562323273734,6035.289485414474,3095.303146631963,0.21688444629389475,0.7888823953156912,0.12880953517745009
03-01-05-01-02-01-01,angry,0.2389880267223345,1.7894613193075444,0.22618448374492928,-0.10419775045900281,1.6540716079346824,6568.87530639429,3439.446925335392,0.21046575429663214,0.759670774990458,0.11877655182571259
03-01-05-01-02-02-01,angry,0.05711846096981662,1.6245700838957673,0.17464074886647443,-1.1959457986494977,1.7678351666009693,5813.970707473416,3254.696601745215,0.21033063396998325,0.7354691959389548,0.11648462442328168
03-01-05-02-01-01-01,angry,0.11575640726447188,1.5030651626928246,0.12447884355374751,-0.8800434029164388,2.002410881948381,5393.273747553354,2967.439824066748,0.2707733824784326,0.7256059068466086,0.07564734016292132
03-01-05-02-01-02-01,angry,0.14793994374524133,1.1423769822025478,0.04369972686212963,0.3141306686525753,2.130875237531329,4903.362271895989,2475.7259160435087,0.2383677660388879,0.71510335798895,0.08782625368392512
03-01-05-02-02-01-01,angry,0.4377263499104846,1.2857339361322844,0.059171412310115475,0.0423047322528194,2.0593361213747614,5032.420232924287,3009.0445782377506,0.2395941331279334,0.7357994944954683,0.09495528014889137
03-01-05-02-02-02-01,angry,0.3721472865300585,1.208218952811715,0.05044320455860477,-0.8523236757589011,2.16096080694096,5079.456398032546,2951.6743426986914,0.2788247854339656,0.7106992253324147,0.11580290934530041
03-01-06-01-01-01-01,fearful,-1.0477762534572417,1.8229511568820524,0.1302975007907336,0.12491159235491427,1.9110233695397816,5750.830461862115,2703.7414565784743,0.17597963444612805,0.8508752160411596,0.050848024955123736
03-01-06-01-01-02-01,fearful,-0.2894475210093831,1.781518143577349,0.15521288701850058,-0.9698558582771355,1.8572274018832655,5940.121206848116,1924.842190293863,0.19410116780423256,0.7920431761966562,0.07895542377411943
03-01-06-01-02-01-01,fearful,-1.2690105760937864,1.7044999448409133,0.12767419828749904,0.2046286235283192,1.68753544282388,5644.7467944951695,2868.694548021572,0.19596795794990965,0.8282585921764576,0.0819241412967753
03-01-06-01-02-02-01,fearful,-0.31793224868626707,1.6862540138306725,0.19116432548696144,-0.07688556349269089,1.890243286549945,5981.9336541369785,3001.822926749048,0.18570008630979679,0.8094585239465664,0.07388297831029797
03-01-06-02-01-01-01,fearful,-0.7125131160220276,1.5608965683173064,0.02705073951532348,0.2890312351397613,2.8253311114559923,4206.0177526157,2907.0515726147773,0.2333065846322649,0.8394927934524127,0.04715859476894311
03-01-06-02-01-02-01,fearful,-0.5385359024500203,1.2622726124585997,0.024816084620284753,-0.03742351217632409,2.028215486125642,4076.168060276692,2247.745715270833,0.2321796463907695,0.7756656163730933,0.09193312863209122
03-01-06-02-02-01-01,fearful,-0.41578398471397754,1.427471003923372,0.03174535675409963,0.07525033552318344,1.8219615958204651,4495.045137294704,2402.01935743979,0.25007994570338227,0.7454872654342192,0.07171121987743113
03-01-06-02-02-02-01,fearful,-0.7835539079761327,1.3698982975953393,0.02657973299802523,-0.47374151406828197,1.7953943095169578,3961.929151420228,2311.106900788479,0.21160273938237628,0.7793310749461209,0.05425179198696456
03-01-07-01-01-01-01,disgust,-0.03130315629048859,1.3669566268039786,0.20162927169989672,-0.631713115097869,1.9690490218212882,5360.9011656397,2711.106551429293,0.19731367922142615,0.8201993623522492,0.07903290192246254
03-01-07-01-01-02-01,disgust,0.3194932448462543,1.5819863616124499,0.21810840334882947,-0.6293943990618515,1.957153573227562,6450.784735648206,2815.339552173961,0.21069619273582738,0.8196098931427622,0.08059418020849546
03-01-07-01-02-01-01,disgust,0.0541182140459933,1.5634762339356525,0.21672442507339315,-0.7062232397427047,1.9070699358478562,5958.033136984457,3252.7875839569115,0.23218784441296586,0.7695805479231754,0.10668060931917663
03-01-07-01-02-02-01,disgust,0.5576631814045654,1.6484579850398033,0.29017040849769,-0.6490255340776057,1.8051943219333038,6829.721833050759,3799.294207713248,0.19924960709569606,0.8005984826257654,0.11489614195881397
03-01-07-02-01-01-01,disgust,0.00598565543005024,1.2913791252572482,0.09878642718236766,0.43673893759067717,2.3168578108991205,5080.771235498058,2218.276842870555,0.20727696235513257,0.7887702808214471,0.05846894791586442
03-01-07-02-01-02-01,disgust,0.35400260101453934,1.2868606030243754,0.17116696685837507,-0.5700459571684566,2.008536318756059,5659.891033776708,2725.8399926360466,0.2106056582336166,0.7743791188758362,0.060870006877469046
03-01-07-02-02-01-01,disgust,-0.17533181916210855,1.3665830710246862,0.1579621119791334,-0.1490858589813109,1.927714914863261,5644.9672380109305,3045.836235143761,0.22861469241125365,0.740380950196136,0.13598161653322485
03-01-07-02-02-02-01,disgust,0.10076378441987043,1.5813970325112274,0.17244457732800708,0.07031498741811712,2.234686199635559,6285.344461089898,3560.903939489931,0.23402935629128668,0.7387894492410667,0.09096511571664118
03-01-08-01-01-01-01,surprised,0.6650487313296558,1.5911776849725296,0.3724905692378133,-0.9230866154081973,1.5941694272219875,6607.307417301132,2261.2297783141207,0.19348238457388706,0.8321685818399627,0.055874764529290515
03-01-08-01-01-02-01,surprised,0.6432679382601004,1.750434552882978,0.375739392100472,-0.3121367518039578,1.5806973770761648,6577.782503720636,3047.7040350523803,0.17313501097153955,0.8620950826916564,0.13708259592705366
03-01-08-01-02-01-01,surprised,0.3207620671168087,1.7281929385718917,0.29452959183960453,-0.8079206355601884,1.5949529171364056,6507.82563718101,2903.23869887565,0.17779192591143952,0.8392429541877914,0.07557869447616761
03-01-08-02-01-01-01,surprised,0.2132806688793422,1.4624216982406741,0.3434333683834303,-0.2928025403318943,1.6949194924095583,5916.621297812317,2878.810662580201,0.20404346902895895,0.8430897094174987,0.08292106060266896
03-01-08-02-01-02-01,surprised,0.24211501300294277,1.5456880107751478,0.34544594938878564,-0.020536990304907663,1.8126759306432034,5690.2846739407705,2825.9757593375543,0.20910249481619522,0.8118308243406233,0.06278807640159685
03-01-08-02-02-01-01,surprised,0.5395148027555083,1.567468044413234,0.3610841863076168,-1.2277700036526509,1.6646288791453137,6052.343099146453,3506.7908010098013,0.21450689141936083,0.8041759734664681,0.09549680695292082
03-01-08-02-02-02-01,surprised,0.05601625207242837,1.7689939925815223,0.2679078886761127,-0.16474552688745056,1.589316143210252,6610.5389781401,3233.081296100879,0.20935700877379826,0.8025209525583229,0.07391107525228516
03-01-01-01-01-01-02,neutral,-0.20214106090558465,1.363943013517522,0.28412641317684095,-0.3753312344709716,1.7577673538723741,4710.219992793062,2167.5120830571095,0.20590921648066246,0.7561086328422189,0.051582356946422776
03-01-01-01-01-02-02,neutral,0.05227244151651418,1.4703485087678514,0.27521984075007677,-0.18247594656848165,1.7130090130907072,5420.236020361061,2642.195302804468,0.2056283013187336,0.7538959073281738,0.07457923669416472
03-01-01-01-02-01-02,neutral,0.1577326722905416,1.5607029731301447,0.25048504607727157,-0.8696662315049939,1.6860051019439217,5967.829055216095,2726.826882530212,0.19597722295573572,0.747358925198053,0.0813210724628077
03-01-01-01-02-02-02,neutral,0.2733157128640508,1.470626340280351,0.2682189156889063,-0.7698705302594493,1.6316043771848718,5643.090208362759,2695.1447969203164,0.1864405316706354,0.7351551701453272,0.11602698604014901
03-01-02-01-01-01-02,calm,-0.11819260100982137,1.746638277236112,0.21450231251206825,-0.12086826543432148,1.9069904778574058,6012.011491082321,1906.1849638138583,0.1781821907734355,0.755239221928978,0.06243848083240236
03-01-02-01-01-02-02,calm,-0.006117779990426685,1.2789837531988788,0.3193424040687991,-0.7535629732375959,1.988132133082105,4628.191483299491,1835.2495101914967,0.20116634365580952,0.7559026347260922,0.06181718420774489
03-01-02-01-02-01-02,calm,-0.2698903705670537,1.2304349475874685,0.32282433372568314,-0.751413756144896,1.8277159043330593,4109.068693607667,2308.81041961155,0.17868563493666495,0.7307758753762451,0.07582901612294043
03-01-02-01-02-02-02,calm,0.2304738178068714,1.2303839601175526,0.2861221055340863,-0.6925039620867869,1.877224987744279,5139.7844985618785,2383.5744441087086,0.19350115307553606,0.727066983939754,0.09699094676409158
03-01-02-02-01-01-02,calm,0.21514331027142702,1.3985015596373127,0.23930146063386448,-0.3340674009623799,1.9795053120642598,5737.938292521765,1825.1286133541307,0.1832997266873421,0.7768921630112682,0.047422039429208626
03-01-02-02-01-02-02,calm,-0.026943566624322058,1.1138652256850219,0.30854002764437016,-0.07620568828433166,1.9192840721060553,4236.232318266877,2129.371495297724,0.1975017963946079,0.730650272896633,0.07113521404133986
03-01-02-02-02-01-02,calm,0.2713861794301065,1.1796111350040874,0.25950634274492035,-0.2358238676096693,1.84983689983044,5213.296012589892,2369.898374972124,0.19228364174901288,0.7205524426606916,0.09695858705201137
03-01-02-02-02-02-02,calm,-0.10485916218138294,1.1016805638994953,0.3078948050056293,-0.023650020996726553,1.8913187153313105,4288.0611214276505,2661.827706834229,0.20937734515250933,0.742087111805709,0.09580792901183595
03-01-03-01-01-01-02,happy,0.17523196112332243,1.5642514596250452,0.15689350912366326,-0.2601311075821529,1.7383193743947924,5874.572458601237,2004.6813254074257,0.1761756729597053,0.7019188539903284,0.1156118663438782
03-01-03-01-01-02-02,happy,0.2534637170497126,1.530920857103927,0.23070267871549505,-0.22767829327708017,1.7729705462992964,5829.398201275312,1915.923248256192,0.19700337005618532,0.7035066763511432,0.0676109885448568
03-01-03-01-02-01-02,happy,0.18258528549671396,1.1977383535662165,0.27824821155010393,-0.9283480824909933,1.730449015182883,4895.952773084096,1891.5450363712168,0.16444686072940856,0.6914477605302634,0.0754079803216771
03-01-03-01-02-02-02,happy,0.09044368146407376,1.6187605181902043,0.1621867007833381,-0.8885694482340203,1.7020688286454386,6072.15543297682,1935.4044302616976,0.1789793615488226,0.6899511507493037,0.07901409628074062
03-01-03-02-01-01-02,happy,0.06579564101194674,1.2603838284729345,0.25845648932598797,-0.12262865413022594,1.7423308594603035,4652.148728679606,2254.2529902497504,0.1943262208568278,0.7269326691649866,0.11633775168939145
03-01-03-02-01-02-02,happy,0.22393524925786945,1.389228326081303,0.2148054043497782,-0.108601940332774,1.673655357749468,5348.043310979323,2106.654673859299,0.18073965494055844,0.703857835511591,0.09822738920762068
03-01-03-02-02-01-02,happy,0.05947379570776929,1.4967647518967355,0.12078565883209202,-0.655116720630137,1.699449480486626,5499.236997613472,1985.0749213825413,0.19042721794856504,0.717107488804632,0.09037531468717187
03-01-03-02-02-02-02,happy,0.04109228653820382,1.2167494408290473,0.2701220734489554,-0.5503287952681127,1.7377398057586007,4504.004580153747,2497.054771797692,0.18685742987037385,0.6989132346481304,0.10057069519001668
03-01-04-01-01-01-02,sad,-0.32457571099789895,1.1391261501872805,0.3058179888125872,-0.7284487943314951,1.8365848120061574,3876.639540635124,1961.1355322950178,0.1966323853995862,0.7457791735695952,0.07698417516133782
03-01-04-01-01-02-02,sad,-0.14544514290079977,1.1134573500813778,0.31602165565046725,-0.18177410638604458,1.8376013937906843,4056.1331278273638,1853.8363230931566,0.19160964641495576,0.7190966676365665,0.08814694745769872
03-01-04-01-02-01-02,sad,-0.018986206271214872,1.17560903382793,0.3295736300290008,-0.8161965156824879,1.6684235470086235,4426.394233052014,1956.1950082791657,0.1905094848097161,0.6975970758675221,0.06201053259339392
03-01-04-01-02-02-02,sad,0.11930331728786357,1.257589621900862,0.31766210916439513,-0.7674803509632641,1.6252362850731576,4760.811756525351,2086.7556891470995,0.18118923187455604,0.7044859991844211,0.05932588289093443
03-01-04-02-01-01-02,sad,0.01740227552601537,1.1935419896683255,0.29838630537413563,-0.13437790661427995,1.8950189680162632,4559.7347396660325,1969.6604271130548,0.21150267951591845,0.7333081717454312,0.1148555777696417
03-01-04-02-01-02-02,sad,0.11969536283466274,1.1664265140380148,0.2886725112638386,-0.1409743455492866,1.788258874237354,4905.287988616269,2297.9160444474574,0.1923190301725425,0.7482674960202604,0.13436671754014368
03-01-04-02-02-01-02,sad,0.0979624602709772,1.1635839926373193,0.33990711382578787,-0.6821977377724243,1.6485410846052504,4636.74484934355,2024.8629679856783,0.1900829726284347,0.7381010413352408,0.06391901667262216
03-01-04-02-02-02-02,sad,0.2673485260015251,1.0615706835281349,0.3245630523015222,-0.8058326772985233,1.6769568532560017,4636.23603660615,2643.47022310186,0.20162033251895103,0.7131637504153926,0.14068334561267276
03-01-05-01-01-01-02,angry,-0.3113888898305584,1.415730510201323,0.27460218268590975,-0.18742084459095318,1.8095286571500742,4432.549873434237,3078.3688144780176,0.16413226554948046,0.8146646084226071,0.042183135579939725
03-01-05-01-01-02-02,angry,0.07040548803357015,1.5809545099861997,0.2027372382156966,-0.02979845539188437,1.7449453324746815,5454.946613237793,2529.309363459994,0.20069374056986028,0.7276038661166927,0.059922562396948584
03-01-05-01-02-01-02,angry,0.0290393371515122,1.4992388150325546,0.25177108392657094,-1.0376898688126415,1.7306924173235565,5337.210995121324,3200.482298222574,0.21599705236589248,0.6886698989924137,0.12040693657118284
03-01-05-01-02-02-02,angry,0.13097664824523086,1.3445726218076943,0.24788077339082132,-0.8365777091353481,1.714241184098083,5004.6379316702805,3109.940398677293,0.2031836757583013,0.7129699723621702,0.1328679778479428
03-01-05-02-01-01-02,angry,-0.052931564051008774,1.2865395615360584,0.22470996057356102,-0.12798948811291877,1.9483600568173198,4401.221294065839,2560.78505709971,0.20639735725574984,0.6816880492899868,0.08318005965893734
03-01-05-02-01-02-02,angry,0.0788812223363334,1.3736667828450422,0.2447057429909355,-0.11768896199955602,1.9702887015827684,4735.352806998757,2749.6805681339574,0.2054928120577486,0.6933694296973596,0.08660546865148694
03-01-05-02-02-01-02,angry,0.4722811074966985,1.5547644889966958,0.22523277616063717,-0.6515734347002641,1.9893301846179225,5752.906083019656,2395.9875164039513,0.23021762935251477,0.6031770446526704,0.09839842688113995
03-01-05-02-02-02-02,angry,0.34372256100305926,1.3430786148803588,0.22219606260385932,0.19099664009124934,2.0074013341121244,5169.547955374203,2429.9006178033314,0.2225794252389883,0.6139314929904478,0.07907477012404922
03-01-06-01-01-01-02,fearful,0.31940809428686245,1.0876556907643296,0.2084259871796538,-0.049391775215769214,1.877746663095029,4571.073421645026,2198.706714555516,0.20538035311864644,0.7186055119112907,0.06832498199252904
03-01-06-01-01-02-02,fearful,0.20353132150740713,1.0803760390396788,0.20469154533729553,-0.22166783127093512,1.8609601219809597,4496.249352937043,2098.9793387160403,0.20456760563529852,0.6997883076776933,0.04477386354902609
03-01-06-01-02-01-02,fearful,0.46382665316253896,1.2593487682237097,0.2057173430623964,-0.8230049019460747,1.7858306153912091,5261.320984313799,2576.808260719565,0.19225518763264784,0.7015157826842907,0.07686687331392522
03-01-06-01-02-02-02,fearful,0.6291995978369164,1.1886626181178648,0.15294997535905439,-0.7901500109078633,1.7880298339785234,5680.096653431192,3347.899284614947,0.21562253995326439,0.6455951264547258,0.11638000559530452
03-01-06-02-01-01-02,fearful,0.6858834146442043,1.1191206827579667,0.2112262733887544,-0.17222699494544969,1.9005692545782125,5123.094975929976,2081.401445524825,0.20861514357844585,0.6805937346960629,0.03696981645332217
03-01-06-02-01-02-02,fearful,0.668301985318532,1.1700226894809593,0.18710609953507215,-0.20446755728984564,1.8582949693749837,5392.231795603363,2220.0881882206454,0.21104399588291273,0.7070839702437653,0.05071456422041719
03-01-06-02-02-01-02,fearful,0.5053625511622515,1.2437292905774393,0.17922448934117796,-0.04293172567366534,1.7528235593426795,5246.429941911708,3004.0114300849787,0.22614091230042224,0.6567834062500634,0.0912744770383904
03-01-06-02-02-02-02,fearful,0.49282286197941866,1.3386371276122377,0.13156486140125995,-0.5397601081047836,1.649264679059247,5794.742999669312,2174.3736168978016,0.1993333258963164,0.6832757969680644,0.03168928484021001
03-01-07-01-01-01-02,disgust,-0.06111131172876864,1.0568791715095425,0.31576414493414834,-0.17493919374837796,1.8281537710091695,3728.1609890236305,3027.3271549636265,0.21533526027314354,0.7731666432720319,0.08324201874231327
03-01-07-01-01-02-02,disgust,-0.032510195737050454,1.094316012373183,0.294354877749141,-0.16494389827988382,1.7619304450986346,3782.678651284339,2332.984960069737,0.1985215981990048,0.7529582226302058,0.13418308759024047
03-01-07-01-02-01-02,disgust,-0.063580094966849,1.127191485747155,0.3158366871357373,-0.6252516539898959,1.7512559835476535,3962.930467834555,3783.973940722086,0.19653807625885045,0.7169456043504345,0.08490109367810747
03-01-07-01-02-02-02,disgust,0.15379047736939663,1.218367789428886,0.3173211063732105,-0.6714929814270333,1.80126887485569,4339.161673207391,2544.611384689614,0.20014703567917966,0.6833000741554432,0.09147302631396752
03-01-07-02-01-01-02,disgust,0.056703204290723994,1.105654952540851,0.3071356497843155,0.14023298658263178,2.1067982892621675,3952.8602240529335,2563.7255319509,0.20600101680429767,0.7385721411813414,0.12164528062449166
03-01-07-02-01-02-02,disgust,0.31649801776694464,1.4139345857628733,0.261140771300542,-0.009411431080801929,2.029892434012626,5141.9036065585215,2512.520575237844,0.20134413515494376,0.7252458712916653,0.10480937130889433
03-01-07-02-02-01-02,disgust,0.19426952699976502,1.1752822405460541,0.29225518214104973,-0.059950682614258476,1.9550413657784553,4469.773834847919,2879.6117449552908,0.20141392866615543,0.6666134234809798,0.11042656609035786
03-01-07-02-02-02-02,disgust,0.13851015244241413,1.3798053222096969,0.208042033720838,-0.6161846340195687,1.832724506448132,5044.064187951909,3083.4696891838757,0.18785438348082886,0.712339689380499,0.08875467063031792
03-01-08-01-01-01-02,surprised,-0.26581265448641866,1.4541730425235768,0.24603293842014928,-0.2587991418636498,1.7734020315030554,4763.9544801906395,3601.482503039867,0.20891865274881766,0.7680668862682084,0.07560316504148223
03-01-08-01-01-02-02,surprised,0.4032516799244034,1.3721095304589357,0.3022112668144529,-0.5294425147827259,1.7530361344941703,5521.002910752555,3020.138599303027,0.2025486737714317,0.7417835162167488,0.09714468967646459
03-01-08-01-02-01-02,surprised,0.2415020119747422,1.415583652000305,0.28256495130992115,-0.7228207093230687,1.7192633195369396,5358.7528460835065,3407.2691433856944,0.20291115965241804,0.7037650440363734,0.10400959334032983
03-01-08-01-02-02-02,surprised,0.3995705331724941,1.5092369585395926,0.25616880126587377,-0.7681164469860287,1.6810951515747319,5639.56819846678,3416.522634451774,0.2128241858668693,0.7089519915769441,0.12454953236952501
03-01-08-02-01-01-02,surprised,0.145607389353739,1.509793738336687,0.2321605411385436,0.0120459196300683,1.8721594990173696,5152.356082019319,3468.7054293206174,0.211082011314129,0.7400635807749916,0.08200004773051736
03-01-08-02-01-02-02,surprised,0.3856944379337036,1.7263018739375562,0.19998565282772474,-0.0631722113132626,1.8902259534107202,6302.574025729553,3662.044205750617,0.22161090419977575,0.7104582992425151,0.10323045288324113
03-01-08-02-02-01-02,surprised,0.3729888636158382,1.5703385625848378,0.251817826228519,-0.10780101214331508,1.8400308367814406,6034.589029199031,4012.8393007866202,0.22294106698431695,0.6878803471929609,0.1087288802362079
03-01-08-02-02-02-02,surprised,0.5528918217372438,1.2462792841869321,0.2584847547998131,-0.6334603126343907,1.8376710704867398,5399.1118868134745,3406.3475584252606,0.2205635022486385,0.694900250212141,0.11413189690528736
03-01-01-01-01-01-03,neutral,-0.27317558529006825,1.444315818832221,0.24901846217638152,-0.8642711996182875,1.6877254832253727,4711.092227335425,2511.7335490770015,0.18584474027907016,0.8024321525131497,0.08576051209829554
03-01-01-01-01-02-03,neutral,-1.8728248966874357,1.7628522042754224,0.04891273117899283,-0.868862726221393,1.6502973782188601,5235.563668019142,3144.062745497028,0.18362575829959277,0.8235719485645431,0.11538204268183011
03-01-01-01-02-01-03,neutral,-0.1524989814421794,1.5791002914541237,0.2211135401408327,-0.8399443498853056,1.6610112843399605,5405.664383696573,3380.1289460757016,0.20011095001770926,0.7469473473975734,0.10598407524252165
03-01-01-01-02-02-03,neutral,-0.02699311128281218,1.7772493767912934,0.15202313715758903,-0.9620757432863738,1.6060786378611216,6068.512413357448,2910.906194457595,0.19381872675035555,0.7491385215261794,0.10537889405151456
03-01-02-01-01-01-03,calm,-0.49630765208139505,1.427158925119776,0.2564586927978441,-0.8186924678507939,1.9054379633050211,4220.798397535247,2523.750552100754,0.22671877501969473,0.800260775907314,0.13459084293709306
03-01-02-01-01-02-03,calm,-0.36591784376900627,1.2419240076929368,0.27722045962121133,-0.7916594352259634,1.8781532947155704,3858.3706401748636,2081.4184288246956,0.21569230768438122,0.8200986773337077,0.0936595660393174
03-01-02-01-02-01-03,calm,-0.310972347894346,1.5720929945884812,0.1351422020715603,-1.163122290232434,1.8634373485031717,5092.248303953535,2907.635487962257,0.23831870804482536,0.7384319713528302,0.1571279376304561
03-01-02-01-02-02-03,calm,-0.7901849036520855,1.2784613721192086,0.14030883388831897,0.10665826895660996,2.0426485804593715,4875.611729837012,2488.8089255765262,0.22020566437221825,0.7492066319115654,0.11466261020269672
03-01-02-02-01-01-03,calm,-1.1557346692556947,1.3055950682589514,0.02667952704390926,0.26742108268962667,2.024523484905345,3607.6894092773978,3036.0714737315566,0.19564147695531534,0.8214462268338419,0.08419671863905033
03-01-02-02-01-02-03,calm,-0.6599881502752946,1.4486652031134806,0.05281685290345547,0.09451480046851081,2.0195887216509787,4402.845690277946,2037.3071769244086,0.1955015199956115,0.7922592280830978,0.0895955027776049
03-01-02-02-02-01-03,calm,-1.340502239494179,1.361713907658556,0.05278788282044361,0.14521583546132316,2.109792960856191,4393.930083482255,2843.974644026164,0.20777321908793076,0.7225665153746658,0.15829498898643882
03-01-02-02-02-02-03,calm,-1.1597330880466161,1.3473278840573928,0.05064014942312971,0.1391113119081142,2.0126789428601715,4179.571752167811,2958.14580973131,0.22097170216236448,0.713366951856197,0.1475072251474654
